home_moneyline,date,away_team_abbr,home_team_abbr,home_score,away_score
1700,2021-10-14 19:00:00,PIT,FLA,5,4
-115,2021-10-14 19:00:00,DAL,NYR,2,3
-50000,2021-10-14 19:00:00,NYI,CAR,6,3
-100000,2021-10-14 19:00:00,ARI,CLB,8,2
-800,2021-10-14 19:30:00,TB,DET,6,7
550,2021-10-14 20:00:00,SEA,NAS,3,4
-100000,2021-10-14 22:30:00,VEG,LA,6,2
-1400,2021-10-15 19:00:00,CHI,NJ,4,3
-120,2021-10-15 19:00:00,VAN,PHI,4,5
-105,2021-10-15 22:00:00,MIN,ANA,1,2
-115,2021-10-16 13:00:00,ARI,BUF,2,1
-100000,2021-10-16 18:00:00,NYI,FLA,5,1
-100000,2021-10-16 19:00:00,CHI,PIT,5,2
-115,2021-10-16 19:00:00,TB,WAS,1,2
-115,2021-10-16 19:00:00,SEA,CLB,2,1
-2000,2021-10-16 19:00:00,DAL,BOS,3,1
-100000,2021-10-16 19:00:00,OTT,TOR,3,1
1000,2021-10-16 19:00:00,NYR,MON,1,3
-2500,2021-10-16 19:00:00,VAN,DET,3,1
650,2021-10-16 20:00:00,CAR,NAS,2,3
700,2021-10-16 21:00:00,STL,COL,3,5
-100000,2021-10-16 22:00:00,CAL,EDM,5,2
-5000,2021-10-16 22:00:00,WIN,SJ,4,3
1300,2021-10-16 22:30:00,MIN,LA,2,3
-5000,2021-10-17 17:00:00,DAL,OTT,3,2
-120,2021-10-18 19:00:00,NYR,TOR,1,2
-100000,2021-10-18 19:00:00,SEA,PHI,6,1
-125,2021-10-18 21:30:00,ANA,CAL,2,3
2800,2021-10-18 22:00:00,STL,ARI,4,7
-50000,2021-10-19 19:00:00,VAN,BUF,5,2
3000,2021-10-19 19:00:00,SJ,MON,0,5
2200,2021-10-19 19:00:00,FLA,TB,1,4
-1600,2021-10-19 19:00:00,SEA,NJ,4,2
-120,2021-10-19 19:00:00,DAL,PIT,1,2
-100000,2021-10-19 19:00:00,COL,WAS,6,3
-1400,2021-10-19 19:30:00,CLB,DET,4,1
3000,2021-10-19 20:00:00,NYI,CHI,1,4
-4000,2021-10-19 20:00:00,LA,NAS,2,1
700,2021-10-19 20:00:00,WIN,MIN,6,5
-20000,2021-10-19 21:00:00,ANA,EDM,6,5
-20000,2021-10-20 19:30:00,BOS,PHI,6,3
950,2021-10-20 22:00:00,STL,VEG,1,3
2200,2021-10-21 19:00:00,CAR,MON,1,4
650,2021-10-21 19:00:00,SJ,OTT,1,2
-50000,2021-10-21 19:00:00,COL,FLA,4,1
2800,2021-10-21 19:00:00,WAS,NJ,1,4
-115,2021-10-21 19:00:00,NYI,CLB,3,2
1900,2021-10-21 19:30:00,CAL,DET,0,3
650,2021-10-21 20:00:00,NYR,NAS,1,3
-50000,2021-10-21 20:00:00,ANA,WIN,5,1
1400,2021-10-21 20:30:00,VAN,CHI,1,4
3000,2021-10-21 22:00:00,EDM,ARI,1,5
500,2021-10-22 18:00:00,SJ,TOR,3,5
2500,2021-10-22 19:00:00,BOS,BUF,1,4
-120,2021-10-22 20:30:00,LA,DAL,3,2
750,2021-10-22 22:00:00,EDM,VEG,3,5
-800,2021-10-23 13:00:00,NYR,OTT,2,3
-120,2021-10-23 13:00:00,CAL,WAS,3,4
-125,2021-10-23 18:00:00,ANA,MIN,4,3
-100000,2021-10-23 19:00:00,NAS,WIN,6,4
-100000,2021-10-23 19:00:00,DET,MON,6,1
-120,2021-10-23 19:00:00,COL,TB,3,4
-120,2021-10-23 19:00:00,BUF,NJ,2,1
700,2021-10-23 19:00:00,FLA,PHI,2,4
-100000,2021-10-23 19:00:00,TOR,PIT,7,1
2500,2021-10-23 19:00:00,CAR,CLB,1,5
-100000,2021-10-23 20:00:00,LA,STL,7,3
2800,2021-10-23 21:00:00,NYI,ARI,0,3
1000,2021-10-23 22:00:00,VAN,SEA,2,4
-100000,2021-10-24 13:00:00,SJ,BOS,4,3
2200,2021-10-24 18:00:00,NAS,MIN,2,5
3000,2021-10-24 19:00:00,DET,CHI,3,6
2000,2021-10-24 22:00:00,NYI,VEG,0,2
-100000,2021-10-25 19:00:00,TB,BUF,5,1
2200,2021-10-25 19:00:00,WAS,OTT,5,7
-3000,2021-10-25 19:00:00,ARI,FLA,5,3
2800,2021-10-25 19:00:00,CAL,NYR,1,5
-50000,2021-10-25 19:00:00,TOR,CAR,4,1
-100000,2021-10-25 19:00:00,DAL,CLB,4,1
-100000,2021-10-25 20:00:00,LA,STL,3,0
2800,2021-10-26 19:00:00,CAL,NJ,3,5
2500,2021-10-26 19:00:00,TB,PIT,1,5
600,2021-10-26 20:00:00,VEG,COL,1,3
-1200,2021-10-26 20:30:00,SJ,NAS,3,1
650,2021-10-26 22:00:00,MIN,VAN,2,3
-2500,2021-10-26 22:00:00,WIN,ANA,3,4
-100000,2021-10-26 22:00:00,MON,SEA,5,1
-20000,2021-10-27 19:00:00,BOS,FLA,4,1
-170,2021-10-27 19:00:00,DET,WAS,2,3
100,2021-10-27 19:30:00,TOR,CHI,2,3
-1800,2021-10-27 20:30:00,VEG,DAL,2,3
650,2021-10-27 22:00:00,PHI,EDM,3,5
-100000,2021-10-28 19:00:00,ARI,TB,5,1
3000,2021-10-28 19:00:00,CAL,PIT,0,4
-50000,2021-10-28 19:00:00,BOS,CAR,3,0
600,2021-10-28 20:00:00,COL,STL,3,4
-1600,2021-10-28 22:00:00,MIN,SEA,4,1
600,2021-10-28 22:00:00,PHI,VAN,1,2
-125,2021-10-28 22:00:00,BUF,ANA,3,4
650,2021-10-28 22:30:00,WIN,LA,2,3
2500,2021-10-28 22:30:00,MON,SJ,0,4
800,2021-10-29 19:00:00,FLA,DET,2,3
-100000,2021-10-29 19:00:00,CLB,NYR,4,0
-100000,2021-10-29 19:00:00,ARI,WAS,2,0
-100000,2021-10-29 19:00:00,CHI,CAR,6,3
-100000,2021-10-29 20:00:00,ANA,VEG,5,4
2500,2021-10-29 20:30:00,OTT,DAL,1,4
-110,2021-10-30 13:30:00,NYI,NAS,3,2
-100000,2021-10-30 16:00:00,MON,LA,5,2
-110,2021-10-30 19:00:00,WIN,SJ,2,1
-120,2021-10-30 19:00:00,FLA,BOS,3,2
-1600,2021-10-30 19:00:00,DET,TOR,5,4
800,2021-10-30 19:00:00,NJ,PIT,2,4
-1400,2021-10-30 20:00:00,CHI,STL,1,0
-100000,2021-10-30 21:00:00,MIN,COL,4,1
-50000,2021-10-30 22:00:00,PHI,CAL,4,0
1800,2021-10-30 22:00:00,EDM,VAN,1,2
-190,2021-10-31 13:00:00,ARI,CAR,2,1
-900,2021-10-31 16:00:00,MON,ANA,4,2
-1000,2021-10-31 16:00:00,BUF,LA,3,2
-120,2021-10-31 17:00:00,CLB,NJ,3,4
500,2021-10-31 21:00:00,NYR,SEA,1,3
-2000,2021-11-01 19:00:00,WAS,TB,3,2
-100000,2021-11-01 20:00:00,OTT,CHI,5,1
-50000,2021-11-01 21:30:00,SEA,EDM,5,2
-50000,2021-11-02 19:00:00,VEG,TOR,4,0
-100000,2021-11-02 19:00:00,DET,MON,3,0
-8000,2021-11-02 19:00:00,ARI,PHI,3,0
-125,2021-11-02 20:00:00,OTT,MIN,5,4
-125,2021-11-02 20:00:00,DAL,WIN,4,3
-130,2021-11-02 21:00:00,NAS,CAL,2,3
-110,2021-11-02 22:00:00,NYR,VAN,3,2
-100000,2021-11-02 22:00:00,NJ,ANA,4,0
-20000,2021-11-02 22:30:00,BUF,SJ,5,3
-100000,2021-11-03 20:30:00,NAS,EDM,5,2
500,2021-11-03 20:30:00,CAR,CHI,3,4
-120,2021-11-03 21:00:00,CLB,COL,4,5
-110,2021-11-03 22:00:00,STL,LA,3,2
-100000,2021-11-04 19:00:00,DET,BOS,5,1
650,2021-11-04 19:00:00,TB,TOR,2,1
3000,2021-11-04 19:00:00,NYI,MON,2,6
2800,2021-11-04 19:00:00,VEG,OTT,1,5
-130,2021-11-04 19:00:00,WAS,FLA,5,4
-3500,2021-11-04 19:00:00,PHI,PIT,3,2
-125,2021-11-04 21:00:00,DAL,CAL,3,4
-50000,2021-11-04 22:00:00,BUF,SEA,5,2
650,2021-11-04 22:30:00,STL,SJ,3,5
-100000,2021-11-05 20:00:00,CHI,WIN,5,1
-120,2021-11-05 21:30:00,NYR,EDM,6,5
600,2021-11-05 22:00:00,NAS,VAN,2,3
-100000,2021-11-05 22:00:00,ARI,ANA,3,1
-1600,2021-11-05 22:30:00,NJ,LA,3,2
700,2021-11-06 14:00:00,TB,OTT,3,5
-5999,2021-11-06 18:00:00,CAR,FLA,5,2
-110,2021-11-06 19:00:00,MIN,PIT,4,5
650,2021-11-06 19:00:00,PHI,WAS,1,2
-105,2021-11-06 19:00:00,COL,CLB,4,2
1300,2021-11-06 19:00:00,NYI,WIN,0,2
-115,2021-11-06 19:00:00,DET,BUF,3,4
-50000,2021-11-06 19:00:00,BOS,TOR,5,2
500,2021-11-06 19:00:00,VEG,MON,2,5
-10000,2021-11-06 22:00:00,SEA,ARI,5,4
-100000,2021-11-06 22:00:00,NYR,CAL,6,0
-120,2021-11-06 22:30:00,NJ,SJ,2,3
-100000,2021-11-07 18:00:00,VEG,DET,5,2
-110,2021-11-07 19:00:00,NAS,CHI,2,1
-1800,2021-11-07 20:00:00,NYI,MIN,5,2
-50000,2021-11-07 20:00:00,STL,ANA,4,1
-50000,2021-11-07 22:00:00,DAL,VAN,6,3
-105,2021-11-08 19:00:00,FLA,NYR,4,3
-260,2021-11-08 19:00:00,BUF,WAS,5,3
-275,2021-11-08 19:30:00,LA,TOR,1,5
-900,2021-11-09 19:00:00,OTT,BOS,3,2
-120,2021-11-09 19:00:00,LA,MON,2,3
-120,2021-11-09 19:00:00,CAR,TB,1,2
-50000,2021-11-09 19:00:00,FLA,NJ,7,3
-320,2021-11-09 19:30:00,EDM,DET,4,2
-125,2021-11-09 20:00:00,STL,WIN,2,3
-110,2021-11-09 20:30:00,PIT,CHI,3,2
1300,2021-11-09 21:00:00,SJ,CAL,1,4
-120,2021-11-09 22:00:00,ANA,VAN,2,3
-50000,2021-11-09 22:00:00,SEA,VEG,4,2
2500,2021-11-10 19:30:00,TOR,PHI,0,3
950,2021-11-10 20:30:00,NAS,DAL,2,4
2800,2021-11-10 22:00:00,MIN,ARI,2,5
600,2021-11-11 19:00:00,EDM,BOS,3,5
-1200,2021-11-11 19:00:00,CAL,MON,4,2
2200,2021-11-11 19:00:00,LA,OTT,0,2
-100000,2021-11-11 19:00:00,NYI,NJ,4,0
-110,2021-11-11 19:00:00,FLA,PIT,3,2
1800,2021-11-11 19:30:00,WAS,DET,0,2
-130,2021-11-11 20:00:00,NAS,STL,3,4
-100000,2021-11-11 20:00:00,SJ,WIN,4,1
-100000,2021-11-11 21:00:00,VAN,COL,7,1
-1400,2021-11-11 22:00:00,MIN,VEG,3,2
400,2021-11-11 22:00:00,ANA,SEA,4,7
-1100,2021-11-12 19:00:00,EDM,BUF,3,2
-125,2021-11-12 19:00:00,CAL,TOR,2,1
550,2021-11-12 19:00:00,PHI,CAR,1,2
-120,2021-11-12 19:00:00,WAS,CLB,3,4
-3000,2021-11-12 20:30:00,ARI,CHI,2,1
2200,2021-11-13 13:00:00,BOS,NJ,2,5
2200,2021-11-13 19:00:00,NYR,CLB,3,5
-110,2021-11-13 19:00:00,LA,WIN,3,2
100,2021-11-13 19:00:00,TOR,BUF,4,5
-100000,2021-11-13 19:00:00,PIT,OTT,6,3
-120,2021-11-13 19:00:00,MON,DET,3,2
-115,2021-11-13 19:00:00,FLA,TB,3,2
-110,2021-11-13 19:30:00,STL,CAR,3,2
-100000,2021-11-13 20:00:00,ARI,NAS,4,1
-100000,2021-11-13 20:00:00,PHI,DAL,5,2
-100000,2021-11-13 21:00:00,SJ,COL,6,2
-100000,2021-11-13 22:00:00,VAN,VEG,7,4
1800,2021-11-13 22:00:00,MIN,SEA,2,4
3000,2021-11-14 17:00:00,CAL,OTT,0,4
-120,2021-11-14 19:00:00,NJ,NYR,4,3
-100000,2021-11-14 19:00:00,PIT,WAS,6,1
-110,2021-11-14 19:00:00,EDM,STL,4,5
-50000,2021-11-14 19:00:00,MON,BOS,5,2
-10000,2021-11-14 20:00:00,VAN,ANA,5,1
-100000,2021-11-15 19:00:00,NYI,TB,4,1
-140,2021-11-15 19:00:00,DET,CLB,5,3
-100000,2021-11-16 19:00:00,NAS,TOR,3,0
-100000,2021-11-16 19:00:00,NYI,FLA,6,1
-20000,2021-11-16 19:00:00,MON,NYR,3,2
-120,2021-11-16 19:00:00,CAL,PHI,2,1
1100,2021-11-16 19:00:00,BUF,PIT,1,2
450,2021-11-16 20:00:00,ARI,STL,2,3
2800,2021-11-16 20:00:00,SJ,MIN,1,4
-50000,2021-11-16 20:00:00,EDM,WIN,5,2
-100000,2021-11-16 20:30:00,DET,DAL,5,2
2200,2021-11-16 22:00:00,CAR,VEG,2,4
100,2021-11-16 22:00:00,WAS,ANA,3,2
-165,2021-11-16 19:00:00,OTT,NJ,,
1300,2021-11-17 21:00:00,COL,VAN,2,4
,2021-11-17 22:00:00,CHI,SEA,2,4
750,2021-11-17 22:30:00,WAS,LA,0,2
3000,2021-11-18 19:00:00,CAL,BUF,0,5
-2500,2021-11-18 19:00:00,NYR,TOR,2,1
3000,2021-11-18 19:00:00,PIT,MON,0,6
-100000,2021-11-18 19:00:00,NJ,FLA,4,1
-115,2021-11-18 19:00:00,TB,PHI,3,4
-100000,2021-11-18 20:00:00,SJ,STL,4,1
-2500,2021-11-18 20:00:00,DAL,MIN,7,2
-125,2021-11-18 21:00:00,WIN,EDM,2,1
-105,2021-11-18 21:00:00,CLB,ARI,4,5
-4000,2021-11-18 22:00:00,DET,VEG,5,2
850,2021-11-18 22:00:00,CAR,ANA,1,2
,2021-11-18 19:00:00,NAS,OTT,,
-50000,2021-11-19 22:00:00,WIN,VAN,3,2
2800,2021-11-19 22:00:00,COL,SEA,3,7
550,2021-11-20 16:00:00,NJ,TB,3,5
700,2021-11-20 16:00:00,CAR,LA,4,5
-100000,2021-11-20 18:00:00,MIN,FLA,5,4
1200,2021-11-20 19:00:00,CAL,NYI,2,5
2800,2021-11-20 19:00:00,BOS,PHI,2,5
1400,2021-11-20 19:00:00,PIT,TOR,0,2
-100000,2021-11-20 19:00:00,NAS,MON,6,3
-110,2021-11-20 20:00:00,DET,ARI,2,1
-50000,2021-11-20 20:00:00,STL,DAL,4,1
-3000,2021-11-20 22:00:00,CLB,VEG,3,2
-5999,2021-11-20 22:00:00,CHI,EDM,5,2
2800,2021-11-20 22:30:00,WAS,SJ,0,4
,2021-11-20 13:00:00,NYR,OTT,,
-100000,2021-11-21 17:00:00,MIN,TB,5,4
-135,2021-11-21 18:00:00,BUF,NYR,5,4
3000,2021-11-21 19:00:00,CAL,BOS,0,4
2800,2021-11-21 19:30:00,TOR,NYI,0,3
600,2021-11-21 20:00:00,CHI,VAN,0,1
-5000,2021-11-21 21:00:00,WAS,SEA,5,2
-135,2021-11-21 22:00:00,ARI,LA,1,2
700,2021-11-22 19:00:00,CLB,BUF,4,7
-5000,2021-11-22 20:00:00,VEG,STL,5,2
-525,2021-11-22 20:00:00,ANA,NAS,3,2
-285,2021-11-22 20:30:00,PIT,WIN,1,3
-280,2021-11-22 20:30:00,OTT,COL,7,5
140,2021-11-22 22:30:00,CAR,SJ,2,1
-180,2021-11-23 19:00:00,PHI,TB,4,0
-115,2021-11-23 20:30:00,EDM,DAL,4,1
-225,2021-11-23 21:00:00,CHI,CAL,5,2
220,2021-11-24 19:00:00,BOS,BUF,1,5
-265,2021-11-24 19:00:00,PHI,FLA,2,1
100,2021-11-24 19:00:00,MIN,NJ,2,3
-235,2021-11-24 19:00:00,VAN,PIT,4,1
-205,2021-11-24 19:00:00,MON,WAS,6,3
120,2021-11-24 19:00:00,WIN,CLB,3,0
105,2021-11-24 19:30:00,NYR,NYI,1,4
110,2021-11-24 19:30:00,STL,DET,4,2
-140,2021-11-24 20:00:00,VEG,NAS,2,5
-270,2021-11-24 21:00:00,ANA,COL,5,2
185,2021-11-24 22:00:00,EDM,ARI,3,5
150,2021-11-24 22:00:00,TOR,LA,2,6
135,2021-11-24 22:00:00,CAR,SEA,2,1
-210,2021-11-24 22:30:00,OTT,SJ,6,3
-155,2021-11-26 13:00:00,NYR,BOS,2,5
125,2021-11-26 15:30:00,STL,CHI,3,2
115,2021-11-26 15:30:00,CAR,PHI,3,6
-140,2021-11-26 15:30:00,WIN,MIN,7,1
-170,2021-11-26 16:00:00,OTT,ANA,4,0
-105,2021-11-26 17:00:00,FLA,WAS,4,3
-130,2021-11-26 18:00:00,NJ,NAS,4,2
-105,2021-11-26 19:00:00,MON,BUF,4,1
-225,2021-11-26 19:00:00,SEA,TB,3,0
-145,2021-11-26 19:00:00,VAN,CLB,4,2
135,2021-11-26 19:30:00,PIT,NYI,0,1
115,2021-11-26 19:30:00,COL,DAL,3,1
130,2021-11-26 22:30:00,TOR,SJ,1,4
-155,2021-11-26 13:00:00,NYR,BOS,2,5
125,2021-11-26 15:30:00,STL,CHI,3,2
115,2021-11-26 15:30:00,CAR,PHI,3,6
-140,2021-11-26 15:30:00,WIN,MIN,7,1
-170,2021-11-26 16:00:00,OTT,ANA,4,0
-105,2021-11-26 17:00:00,FLA,WAS,4,3
-130,2021-11-26 18:00:00,NJ,NAS,4,2
-105,2021-11-26 19:00:00,MON,BUF,4,1
-225,2021-11-26 19:00:00,SEA,TB,3,0
-145,2021-11-26 19:00:00,VAN,CLB,4,2
135,2021-11-26 19:30:00,PIT,NYI,0,1
115,2021-11-26 19:30:00,COL,DAL,3,1
130,2021-11-26 22:30:00,TOR,SJ,1,4
-205,2021-11-27 18:00:00,SEA,FLA,1,4
-230,2021-11-27 19:00:00,MON,PIT,3,6
-145,2021-11-27 19:00:00,EDM,VEG,2,3
-235,2021-11-27 19:00:00,OTT,LA,4,2
-200,2021-11-27 19:00:00,BUF,DET,3,2
165,2021-11-27 20:00:00,DAL,ARI,2,3
-180,2021-11-27 20:00:00,CLB,STL,6,3
-205,2021-11-27 21:00:00,NAS,COL,6,2
-175,2021-11-27 22:00:00,WIN,CAL,2,4
-170,2021-11-28 13:00:00,WAS,CAR,2,4
-130,2021-11-28 14:00:00,TB,MIN,4,2
-285,2021-11-28 19:00:00,VAN,BOS,3,2
-130,2021-11-28 19:00:00,PHI,NJ,5,2
-145,2021-11-28 19:00:00,SJ,CHI,0,2
160,2021-11-28 20:00:00,TOR,ANA,1,5
-175,2021-11-28 18:00:00,NYI,NYR,,
105,2021-11-29 19:00:00,SEA,BUF,4,7
-140,2021-11-29 19:30:00,VAN,MON,1,2
-370,2021-11-29 19:30:00,ARI,WIN,0,1
-145,2021-11-29 21:00:00,PIT,CAL,2,1
-250,2021-11-30 19:00:00,DET,BOS,1,2
-150,2021-11-30 19:00:00,WAS,FLA,5,4
-145,2021-11-30 19:00:00,SJ,NJ,2,5
-150,2021-11-30 20:00:00,TB,STL,4,3
-155,2021-11-30 20:00:00,CLB,NAS,6,0
-360,2021-11-30 20:00:00,ARI,MIN,5,2
-110,2021-11-30 20:30:00,CAR,DAL,4,1
-130,2021-11-30 22:30:00,ANA,LA,4,5
,2021-11-30 19:00:00,NYI,PHI,,
-2000,2021-12-01 19:00:00,PHI,NYR,4,1
-1200,2021-12-01 19:30:00,COL,TOR,8,3
235,2021-12-01 19:30:00,VAN,OTT,2,6
290,2021-12-01 19:30:00,SEA,DET,4,3
130,2021-12-01 22:00:00,VEG,ANA,6,5
-130,2021-12-01 22:00:00,PIT,EDM,5,2
150,2021-12-02 19:00:00,COL,MON,1,4
-155,2021-12-02 19:00:00,STL,TB,4,2
-320,2021-12-02 19:00:00,BUF,FLA,7,4
-195,2021-12-02 19:00:00,CHI,WAS,3,4
-320,2021-12-02 19:00:00,OTT,CAR,2,3
-135,2021-12-02 19:30:00,SJ,NYI,1,2
-105,2021-12-02 20:00:00,BOS,NAS,0,2
-175,2021-12-02 20:00:00,NJ,MIN,5,2
-220,2021-12-02 20:30:00,CLB,DAL,3,2
130,2021-12-02 22:30:00,CAL,LA,2,3
-255,2021-12-03 19:00:00,SJ,NYR,1,0
-210,2021-12-03 20:00:00,NJ,WIN,8,4
185,2021-12-03 21:30:00,VEG,ARI,1,7
105,2021-12-03 22:00:00,CAL,ANA,3,4
115,2021-12-03 22:00:00,EDM,SEA,4,3
-195,2021-12-04 13:00:00,STL,FLA,4,3
-285,2021-12-04 19:00:00,CLB,WAS,3,1
-220,2021-12-04 19:00:00,MON,NAS,4,3
100,2021-12-04 19:00:00,TOR,MIN,4,3
-110,2021-12-04 19:00:00,TB,BOS,2,3
185,2021-12-04 19:00:00,COL,OTT,6,5
-120,2021-12-04 19:00:00,NYI,DET,4,3
-320,2021-12-04 19:30:00,BUF,CAR,6,2
-180,2021-12-04 20:00:00,CHI,NYR,3,2
125,2021-12-04 22:00:00,PIT,VAN,1,4
100,2021-12-05 18:00:00,TB,PHI,1,7
-105,2021-12-05 18:00:00,SJ,CLB,6,4
-150,2021-12-05 19:30:00,CHI,NYI,2,3
-205,2021-12-05 20:00:00,LA,EDM,1,5
-130,2021-12-05 20:00:00,TOR,WIN,6,3
-130,2021-12-05 22:00:00,CAL,VEG,3,2
175,2021-12-06 19:00:00,COL,PHI,5,7
-210,2021-12-06 19:00:00,ANA,WAS,4,3
-135,2021-12-06 19:00:00,OTT,NJ,2,3
-400,2021-12-06 20:30:00,ARI,DAL,4,1
-140,2021-12-06 22:00:00,LA,VAN,4,0
-105,2021-12-06 22:00:00,PIT,SEA,1,6
-700,2021-12-07 19:00:00,CLB,TOR,5,4
390,2021-12-07 19:00:00,TB,MON,2,3
120,2021-12-07 19:00:00,NYI,OTT,3,5
450,2021-12-07 19:00:00,NAS,DET,2,5
100,2021-12-07 19:30:00,ANA,BUF,0,2
125,2021-12-07 20:00:00,FLA,STL,4,3
-120,2021-12-07 20:00:00,CAR,WIN,2,4
-105,2021-12-07 20:30:00,NYR,CHI,2,6
-130,2021-12-07 21:00:00,MIN,EDM,1,4
120,2021-12-07 22:30:00,CAL,SJ,5,3
-155,2021-12-08 19:00:00,PHI,NJ,3,0
130,2021-12-08 19:00:00,COL,NYR,3,7
125,2021-12-08 21:00:00,BOS,VAN,2,1
-145,2021-12-08 22:00:00,DAL,VEG,5,4
-135,2021-12-09 19:00:00,TB,TOR,3,5
115,2021-12-09 19:00:00,CHI,MON,0,2
-105,2021-12-09 19:00:00,ANA,CLB,1,2
-115,2021-12-09 19:30:00,NAS,NYI,3,4
-170,2021-12-09 20:00:00,DET,STL,6,2
-130,2021-12-09 21:00:00,CAR,CAL,1,2
-135,2021-12-09 21:00:00,BOS,EDM,2,3
-110,2021-12-09 22:00:00,WIN,SEA,0,3
-105,2021-12-09 22:30:00,DAL,LA,4,0
135,2021-12-09 22:30:00,MIN,SJ,2,5
170,2021-12-10 19:00:00,NYR,BUF,1,2
-155,2021-12-10 19:00:00,PIT,WAS,2,4
-120,2021-12-10 19:30:00,NAS,NJ,2,3
-400,2021-12-10 21:00:00,DET,COL,7,3
250,2021-12-10 21:00:00,FLA,ARI,1,3
-140,2021-12-10 22:00:00,WIN,VAN,4,3
-285,2021-12-10 22:00:00,PHI,VEG,3,4
155,2021-12-11 13:00:00,TB,OTT,4,0
-280,2021-12-11 19:00:00,MON,STL,4,1
175,2021-12-11 19:00:00,WAS,BUF,2,3
-310,2021-12-11 19:00:00,CHI,TOR,5,4
-180,2021-12-11 19:00:00,ANA,PIT,1,0
-220,2021-12-11 19:30:00,NJ,NYI,4,2
125,2021-12-11 21:00:00,PHI,ARI,3,5
-160,2021-12-11 22:00:00,CLB,SEA,4,5
-130,2021-12-11 22:00:00,BOS,CAL,2,4
-135,2021-12-11 22:00:00,CAR,EDM,1,3
100,2021-12-11 22:30:00,MIN,LA,2,1
-105,2021-12-11 22:30:00,DAL,SJ,2,1
-130,2021-12-12 19:00:00,ANA,STL,2,3
-155,2021-12-12 19:00:00,NAS,NYR,0,1
-155,2021-12-12 20:00:00,FLA,COL,3,2
-150,2021-12-12 21:00:00,MIN,VEG,6,4
-110,2021-12-12 22:00:00,CAR,VAN,2,1
125,2021-12-13 19:30:00,CAL,CHI,,
-190,2021-12-14 19:00:00,LA,TB,3,2
-310,2021-12-14 19:00:00,OTT,FLA,2,8
-150,2021-12-14 19:00:00,NJ,PHI,6,1
-300,2021-12-14 19:00:00,MON,PIT,5,2
100,2021-12-14 19:00:00,VEG,BOS,1,4
-115,2021-12-14 19:30:00,NYI,DET,2,1
-285,2021-12-14 20:00:00,BUF,WIN,2,4
-155,2021-12-14 20:30:00,STL,DAL,1,4
-185,2021-12-14 21:00:00,NYR,COL,4,2
110,2021-12-14 21:00:00,TOR,EDM,1,5
-140,2021-12-14 22:00:00,CLB,VAN,4,3
-140,2021-12-14 22:30:00,SEA,SJ,1,3
-135,2021-12-14 20:00:00,CAL,NAS,,
-155,2021-12-14 20:00:00,CAR,MIN,,
130,2021-12-15 20:00:00,WAS,CHI,5,4
160,2021-12-15 21:00:00,NYR,ARI,2,3
-195,2021-12-15 22:00:00,SEA,ANA,4,1
140,2021-12-16 19:00:00,PHI,MON,3,2
-280,2021-12-16 19:00:00,OTT,TB,2,1
-170,2021-12-16 19:00:00,LA,FLA,1,4
160,2021-12-16 19:00:00,VEG,NJ,3,5
-230,2021-12-16 19:00:00,DET,CAR,5,3
-125,2021-12-16 19:30:00,BOS,NYI,3,1
135,2021-12-16 20:00:00,COL,NAS,5,2
-360,2021-12-16 20:00:00,BUF,MIN,2,3
-215,2021-12-16 21:00:00,CLB,EDM,5,2
-125,2021-12-16 22:30:00,VAN,SJ,2,5
,2021-12-16 21:00:00,TOR,CAL,,
110,2021-12-17 19:00:00,VEG,NYR,2,3
-330,2021-12-17 19:00:00,BUF,PIT,3,2
-110,2021-12-17 20:00:00,DAL,STL,4,1
-125,2021-12-17 20:00:00,WAS,WIN,2,5
-150,2021-12-17 20:30:00,NAS,CHI,2,3
-320,2021-12-17 22:00:00,ARI,ANA,5,6
-150,2021-12-18 19:00:00,OTT,PHI,4,3
-170,2021-12-18 19:00:00,LA,CAR,5,1
-125,2021-12-18 20:00:00,NJ,DET,5,2
-190,2021-12-18 20:00:00,CHI,DAL,4,3
100,2021-12-18 22:00:00,EDM,SEA,3,5
,2021-12-18 14:00:00,FLA,MIN,,
,2021-12-18 19:00:00,BOS,MON,,
-105,2021-12-18 19:00:00,TOR,VAN,,
,2021-12-18 21:00:00,TB,COL,,
,2021-12-18 22:00:00,CLB,CAL,,
120,2021-12-19 14:00:00,VEG,NYI,3,4
-140,2021-12-19 15:00:00,STL,WIN,4,2
-230,2021-12-19 19:00:00,LA,WAS,2,3
170,2021-12-19 19:00:00,PIT,NJ,2,3
,2021-12-19 17:00:00,BOS,OTT,,
-140,2021-12-19 17:00:00,NAS,CAR,,
110,2021-12-19 21:00:00,TOR,SEA,,
-255,2021-12-19 22:00:00,ARI,VAN,,
-115,2021-12-20 20:30:00,MIN,DAL,7,4
-110,2021-12-20 19:00:00,CLB,BUF,,
-195,2021-12-20 19:00:00,MON,NYI,,
,2021-12-20 19:30:00,COL,DET,,
-150,2021-12-20 21:30:00,ANA,EDM,,
-120,2021-12-21 22:00:00,TB,VEG,3,4
,2021-12-21 19:00:00,CAR,BOS,,
,2021-12-21 19:00:00,STL,OTT,,
115,2021-12-21 19:00:00,WAS,PHI,,
-265,2021-12-21 19:00:00,NJ,PIT,,
,2021-12-21 20:00:00,WIN,NAS,,
,2021-12-21 20:30:00,FLA,CHI,,
,2021-12-21 21:00:00,ANA,CAL,,
-250,2021-12-21 22:00:00,ARI,SEA,,
,2021-12-21 22:30:00,VAN,SJ,,
